,seed,primary_length,Jv,k0,surface,length,axfold,radfold,delta,nude_length,integral_diff,0.01,0.02,0.03,0.045,0.06,0.08
7700,37902695,0.18,0.0138885638453,327.6558,0.0005056464375950001,1.7336,1.0,1.0,0.002,0.005,-0.003988863776710001,8,17,24,24,20,12
7701,55789558,0.18,0.0142851855315,327.6558,0.000626922212164,2.2723,1.0,1.0,0.002,0.01,-0.00315305853183,8,17,28,36,29,12
7702,28344861,0.18,0.0188622922367,327.6558,0.00100714547652,3.8406,1.0,1.0,0.002,0.015,0.00200309521205,12,27,45,55,45,31
7703,353292,0.18,0.0107822539879,327.6558,0.000527736546338,1.8283,1.0,1.0,0.002,0.02,-0.0030441824429599997,5,13,18,23,24,13
7704,30712039,0.18,0.013255834295000001,327.6558,0.000555419839828,1.9969999999999999,1.0,1.0,0.002,0.025,-0.0038178297952300004,7,18,26,28,21,13
7705,92197541,0.18,0.0102370304529,327.6558,0.000521266838392,1.8326,1.0,1.0,0.002,0.03,-0.00414149122509,5,16,21,27,21,17
7706,98724801,0.18,0.0102140731151,327.6558,0.000448738622958,1.516,1.0,1.0,0.002,0.035,-0.00469951838753,6,12,20,27,22,6
7756,98752899,0.19,0.0138684790773,327.6558,0.0007185675529660001,2.6123,1.0,1.0,0.002,0.005,-0.00231068648393,7,23,30,35,30,21
7757,27990693,0.19,0.00954655132545,327.6558,0.00042588454171300005,1.3889,1.0,1.0,0.002,0.01,-0.00521327673666,8,14,14,18,15,6
7758,61844264,0.19,0.00851545823795,327.6558,0.00046058833345599996,1.5012,1.0,1.0,0.002,0.015,-0.00361499682667,5,13,17,15,17,12
7759,74521546,0.19,0.00963670258918,327.6558,0.00060897844652,2.0952,1.0,1.0,0.002,0.02,-0.00156891707906,5,14,33,42,23,13
7760,124952,0.19,0.011590834310700002,327.6558,0.000632648883182,2.2217,1.0,1.0,0.002,0.025,-0.00205270997922,8,19,28,31,25,13
7761,97966127,0.19,0.014533809840700001,327.6558,0.000820194060355,3.0133,1.0,1.0,0.002,0.03,-0.000435091508758,9,27,39,44,41,21
7762,36334532,0.19,0.0111045742001,327.6558,0.000551307099204,1.8966,1.0,1.0,0.002,0.035,-0.00311156646731,6,22,30,25,21,15
7812,35110047,0.2,0.00981881638885,327.6558,0.0005070609082709999,1.6769,1.0,1.0,0.002,0.005,-0.0036752828170300003,8,19,20,21,18,12
7813,80888772,0.2,0.008626479444290002,327.6558,0.00045040555201999994,1.484,1.0,1.0,0.002,0.01,-0.00593782973912,7,10,16,22,17,10
7814,39251517,0.2,0.010785692315100001,327.6558,0.0006130657213940001,2.0789,1.0,1.0,0.002,0.015,-0.00156455932079,9,21,23,31,24,12
7815,59539605,0.2,0.00915266133031,327.6558,0.000493776055417,1.6555,1.0,1.0,0.002,0.02,-0.00409563760112,5,13,18,18,18,10
7816,32178397,0.2,0.0111062681228,327.6558,0.0006980986316960001,2.5058,1.0,1.0,0.002,0.025,-0.00260239078908,5,22,27,36,30,24
7817,7225988,0.2,0.0102632535168,327.6558,0.000609115671287,2.1144,1.0,1.0,0.002,0.03,-0.00281675803084,8,15,27,30,27,15
7818,14320700,0.2,0.00843206741581,327.6558,0.000593965089387,2.0249,1.0,1.0,0.002,0.035,-0.00245855910681,5,12,27,27,21,16
7868,77650615,0.15,0.012398969867200002,327.6558,0.00042774543270499997,1.4889,1.0,1.0,0.002,0.005,-0.0035947614490800003,6,12,18,21,18,11
7869,65149447,0.15,0.014965446833299999,327.6558,0.000509245157112,1.8071,1.0,1.0,0.002,0.01,-0.0020903149628699997,10,18,23,26,24,10
7870,11487709,0.15,0.0158857339925,327.6558,0.000604779720504,2.1632,1.0,1.0,0.002,0.015,0.000272023119363,9,21,32,31,29,17
7871,56593082,0.15,0.0139702223575,327.6558,0.000458970224744,1.5977,1.0,1.0,0.002,0.02,-0.00320843875598,10,16,23,27,16,14
7872,40184284,0.15,0.0177103232969,327.6558,0.0006187603733,2.3173,1.0,1.0,0.002,0.025,-0.0019144626300599999,9,26,34,32,27,13
7873,66384463,0.15,0.0103190432789,327.6558,0.00028146427079,0.898,1.0,1.0,0.002,0.03,-0.00697980649733,6,11,15,13,7,3
7874,73645815,0.15,0.0191920470013,327.6558,0.0007471745626609999,2.7953,1.0,1.0,0.002,0.035,0.00111349079605,10,25,37,47,33,20
7924,9348527,0.16,0.0136845414388,327.6558,0.000518546885172,1.7864,1.0,1.0,0.002,0.005,-0.00156863748764,7,20,28,29,20,8
7925,38749541,0.16,0.00883838012013,327.6558,0.00034034205251599995,1.0784,1.0,1.0,0.002,0.01,-0.00487618330391,4,8,14,18,9,7
7926,92805297,0.16,0.0118016656095,327.6558,0.00039364771701599997,1.2885,1.0,1.0,0.002,0.015,-0.00419156440261,8,15,16,16,13,10
7927,26077798,0.16,0.0167407334792,327.6558,0.00061930241113,2.2357,1.0,1.0,0.002,0.02,-0.00123340416222,8,24,35,31,29,16
7928,97768465,0.16,0.0144291852529,327.6558,0.000491757663818,1.7263,1.0,1.0,0.002,0.025,-0.00375109782482,9,22,24,22,16,11
7929,66830676,0.16,0.0144021682366,327.6558,0.000556379005765,2.0127,1.0,1.0,0.002,0.03,-0.00291771783764,8,18,24,31,23,15
7930,39654037,0.16,0.0106103825966,327.6558,0.00041334254985699997,1.3597,1.0,1.0,0.002,0.035,-0.0029486061317800004,6,10,18,23,13,10
7980,84009704,0.17,0.00841614905629,327.6558,0.000306348135049,0.9541,1.0,1.0,0.002,0.005,-0.00597190116296,4,11,11,12,12,7
7981,52462471,0.17,0.016563278751999998,327.6558,0.000685620678065,2.4977,1.0,1.0,0.002,0.01,-0.00100726102802,10,26,37,29,34,15
7982,72197627,0.17,0.013545505813799999,327.6558,0.000589485756316,2.1173,1.0,1.0,0.002,0.015,-0.00187107701328,7,23,32,26,21,16
7983,49371852,0.17,0.0166011696703,327.6558,0.0007645785775549999,2.8534,1.0,1.0,0.002,0.02,-0.0007440592574069999,10,25,37,39,36,25
7984,1196692,0.17,0.012320217197499999,327.6558,0.000589449426939,2.0914,1.0,1.0,0.002,0.025,-0.0013968536320900001,6,18,23,32,29,13
7985,19771109,0.17,0.0150080094766,327.6558,0.000574840399064,2.0521,1.0,1.0,0.002,0.03,-0.00270163653613,8,25,28,27,25,12
7986,83441619,0.17,0.0129419334202,327.6558,0.000606277933475,2.1199,1.0,1.0,0.002,0.035,-0.0008695406560539999,8,16,24,34,23,17
8036,53159853,0.18,0.013982713411,327.6558,0.000673183364077,2.4476,1.0,1.0,0.002,0.005,-0.0022368210875900003,9,22,34,38,25,15
8037,4913332,0.18,0.013607250401600001,327.6558,0.000599713047837,2.1589,1.0,1.0,0.002,0.01,-0.0036015906283899998,7,19,29,32,21,19
8038,52406952,0.18,0.011379838867899998,327.6558,0.000462396005869,1.5612,1.0,1.0,0.002,0.015,-0.00460481154474,8,20,24,26,16,9
8039,26737016,0.18,0.0138582275714,327.6558,0.000603264398421,2.1952,1.0,1.0,0.002,0.02,-0.00451745468262,10,19,26,35,30,11
8040,6309056,0.18,0.0128359458399,327.6558,0.000659492730549,2.3649,1.0,1.0,0.002,0.025,-0.00102277034466,8,18,31,42,29,15
8041,507328,0.18,0.016427666388,327.6558,0.000662112140238,2.3703,1.0,1.0,0.002,0.03,-0.00147558543935,12,29,31,35,29,15
8042,23710059,0.18,0.0122710216743,327.6558,0.000593923746028,2.0709999999999997,1.0,1.0,0.002,0.035,-0.00149081157112,7,23,28,27,24,14
8092,91317001,0.19,0.009266048884329999,327.6558,0.000459683177781,1.5119999999999998,1.0,1.0,0.002,0.005,-0.00421519942164,5,12,20,22,12,11
8093,66245599,0.19,0.00915648691883,327.6558,0.000452081717364,1.506,1.0,1.0,0.002,0.01,-0.00498084284728,5,12,16,23,13,10
8094,7844574,0.19,0.00920677443705,327.6558,0.000448194473977,1.5319,1.0,1.0,0.002,0.015,-0.00614691304896,5,17,21,20,17,13
8095,59427501,0.19,0.00978008366933,327.6558,0.000491231239704,1.6022,1.0,1.0,0.002,0.02,-0.0028209647384499995,7,17,20,18,17,9
8096,97068027,0.19,0.0125559467398,327.6558,0.0007253916262810001,2.685,1.0,1.0,0.002,0.025,-0.0029786727062,6,23,39,41,28,17
8097,75442377,0.19,0.011526813008,327.6558,0.00047146251660300004,1.6006,1.0,1.0,0.002,0.03,-0.00571405833852,8,13,21,17,16,7
8098,89713218,0.19,0.0121255993933,327.6558,0.00060805789704,2.0869,1.0,1.0,0.002,0.035,-0.00175131809847,8,20,23,29,27,16
8148,52031467,0.2,0.012123819626299999,327.6558,0.000636763251151,2.2739,1.0,1.0,0.002,0.005,-0.00356502841311,8,23,30,31,21,14
8149,15429645,0.2,0.013156664272200002,327.6558,0.000722072326297,2.5502,1.0,1.0,0.002,0.01,-0.0011804519636400002,9,26,36,36,27,16
8150,88218958,0.2,0.009446070162030001,327.6558,0.000506106492423,1.6869999999999998,1.0,1.0,0.002,0.015,-0.00467003921223,9,17,16,13,21,13
8151,26235407,0.2,0.010158640133100002,327.6558,0.000469339930943,1.565,1.0,1.0,0.002,0.02,-0.00558070592219,8,16,20,20,13,9
8152,66636487,0.2,0.008936017391969999,327.6558,0.000535918133254,1.7658,1.0,1.0,0.002,0.025,-0.0027436231227300004,5,15,20,27,21,9
8153,64813567,0.2,0.012503900308100002,327.6558,0.0006859883260870001,2.4651,1.0,1.0,0.002,0.03,-0.00260038845126,8,24,31,32,27,13
8154,57235662,0.2,0.0117594619874,327.6558,0.0006409592942459999,2.2409,1.0,1.0,0.002,0.035,-0.0019716821838900002,7,22,29,28,23,13
8204,47190734,0.15,0.0146043903746,327.6558,0.000507122043664,1.7928,1.0,1.0,0.002,0.005,-0.0022395126634200003,9,19,28,27,21,13
8205,1141649,0.15,0.0144997444995,327.6558,0.0005485363024480001,1.9889,1.0,1.0,0.002,0.01,-0.0027880813484499997,7,17,26,29,21,15
8206,90171510,0.15,0.0177352721218,327.6558,0.0006192003282180001,2.2829,1.0,1.0,0.002,0.015,-0.00111765115235,9,24,34,40,23,15
8207,80561492,0.15,0.0119357213884,327.6558,0.00041408189227199995,1.3856,1.0,1.0,0.002,0.02,-0.00325960504021,7,12,20,23,14,11
8208,23511797,0.15,0.0135665111512,327.6558,0.000452233896112,1.5406,1.0,1.0,0.002,0.025,-0.0026319485352399997,6,17,20,26,22,8
8209,98093358,0.15,0.011394155688899999,327.6558,0.000360277468522,1.1893,1.0,1.0,0.002,0.03,-0.00475261414996,8,13,17,18,12,6
8210,90379165,0.15,0.010062071884600001,327.6558,0.00035280531606,1.1125,1.0,1.0,0.002,0.035,-0.00296867353071,5,13,14,15,11,10
8260,65235359,0.16,0.014438494946700001,327.6558,0.00048728022198600004,1.6988,1.0,1.0,0.002,0.005,-0.0025211973292199995,8,22,27,27,15,10
8261,40750770,0.16,0.0108162559828,327.6558,0.00043948307631000005,1.4980000000000002,1.0,1.0,0.002,0.01,-0.0035263662152699997,5,12,15,22,25,12
8262,48281509,0.16,0.0116380489695,327.6558,0.00039349070021499994,1.2816,1.0,1.0,0.002,0.015,-0.0036007197834000003,7,15,22,22,12,11
8263,11892243,0.16,0.0124939521899,327.6558,0.000472351926616,1.641,1.0,1.0,0.002,0.02,-0.00325904554135,5,17,23,22,21,13
8264,16668170,0.16,0.0160376100965,327.6558,0.0005629761744080001,2.0831,1.0,1.0,0.002,0.025,-0.00438802849912,9,21,28,31,23,10
8265,48939837,0.16,0.008602653670430001,327.6558,0.00032476968038700003,1.0325,1.0,1.0,0.002,0.03,-0.00584309540531,5,8,12,12,17,7
8266,82430933,0.16,0.0134058874398,327.6558,0.000490281398014,1.722,1.0,1.0,0.002,0.035,-0.0028569039728800006,9,14,22,24,15,12
8316,39868812,0.17,0.0134486470425,327.6558,0.0005648492045140001,2.0247,1.0,1.0,0.002,0.005,-0.00282730829179,7,19,28,28,21,16
8317,7733350,0.17,0.0107915095215,327.6558,0.000545450856339,1.8692,1.0,1.0,0.002,0.01,-0.00106431048872,5,15,21,29,17,15
8318,37833240,0.17,0.010828298231299998,327.6558,0.000431102601446,1.4362,1.0,1.0,0.002,0.015,-0.00377757099466,7,14,20,19,21,10
8319,48464466,0.17,0.0142931743427,327.6558,0.0005634123468489999,1.9684,1.0,1.0,0.002,0.02,-0.00209026834177,9,20,29,33,22,16
8320,3431212,0.17,0.008925887703069998,327.6558,0.000427725200848,1.4327,1.0,1.0,0.002,0.025,-0.00405955432425,3,10,17,27,19,10
8321,98879843,0.17,0.013765267572099999,327.6558,0.0005701117303509999,1.9973,1.0,1.0,0.002,0.03,-0.0018190069493,8,25,33,27,23,12
8322,31001004,0.17,0.014456960672799998,327.6558,0.000543489685709,1.9102,1.0,1.0,0.002,0.035,-0.0034463286168,9,20,23,26,20,12
8372,32295620,0.18,0.011456704476100001,327.6558,0.000612823950706,2.1511,1.0,1.0,0.002,0.005,-0.00142945656261,8,15,25,26,26,22
8373,81952580,0.18,0.014245508730999999,327.6558,0.000589937058667,2.1369,1.0,1.0,0.002,0.01,-0.00376129223865,9,22,28,24,22,18
8374,89531419,0.18,0.009526113028700002,327.6558,0.000415315595707,1.3472,1.0,1.0,0.002,0.015,-0.00410957592688,5,15,16,17,15,10
8375,13349963,0.18,0.0083827057591,327.6558,0.00041148869603199994,1.3417,1.0,1.0,0.002,0.02,-0.0049396607756300006,6,7,10,17,19,10
8376,75118961,0.18,0.012332424718200001,327.6558,0.0005338170989190001,1.8647,1.0,1.0,0.002,0.025,-0.00398304118241,5,17,27,27,20,12
8377,88887001,0.18,0.008220090109050001,327.6558,0.000408009696328,1.2794,1.0,1.0,0.002,0.03,-0.00347370743081,4,10,12,14,16,8
8378,99219189,0.18,0.011758228592100002,327.6558,0.00042179423206,1.3980000000000001,1.0,1.0,0.002,0.035,-0.0056097475446500004,8,17,19,19,13,8
8428,49915448,0.19,0.009207066569940001,327.6558,0.00038469380096199993,1.2329999999999999,1.0,1.0,0.002,0.005,-0.00553791764432,6,15,13,15,11,8
8429,91825633,0.19,0.011252837840200001,327.6558,0.0005785941561790001,1.9777,1.0,1.0,0.002,0.01,-0.00247274322711,9,19,17,30,22,13
8430,6961032,0.19,0.0120303260497,327.6558,0.000462293966939,1.5266,1.0,1.0,0.002,0.015,-0.004803501533689999,10,18,25,16,16,10
8431,52545925,0.19,0.010008743431600001,327.6558,0.0005589233376719999,1.9611,1.0,1.0,0.002,0.02,-0.00413637977073,6,17,24,30,24,16
8432,60914211,0.19,0.011145696958600002,327.6558,0.0005822086213589999,2.0540000000000003,1.0,1.0,0.002,0.025,-0.00389849106808,7,16,20,26,25,17
8433,43939828,0.19,0.010746099177500001,327.6558,0.000597697866946,2.051,1.0,1.0,0.002,0.03,-0.0017248842674,6,17,31,33,18,13
8434,53230783,0.19,0.0106427153479,327.6558,0.000662305354469,2.3509,1.0,1.0,0.002,0.035,-0.00135306767906,5,19,21,35,28,19
8484,32707171,0.2,0.00960225662661,327.6558,0.000661744008411,2.3496,1.0,1.0,0.002,0.005,-0.0021802586789499995,7,14,23,36,33,17
8485,42874050,0.2,0.0098904451681,327.6558,0.000591625231179,2.0203,1.0,1.0,0.002,0.01,-0.00246994498988,7,16,25,32,20,14
8486,82620952,0.2,0.007874586677229999,327.6558,0.00046025943383800006,1.5298,1.0,1.0,0.002,0.015,-0.005295856726020001,3,14,20,19,17,7
8487,1405894,0.2,0.009685491855299998,327.6558,0.000505423007525,1.7155,1.0,1.0,0.002,0.02,-0.00510928491528,8,16,21,25,18,14
8488,28741764,0.2,0.013537502537400001,327.6558,0.0007402345520119999,2.6786,1.0,1.0,0.002,0.025,-0.00192959520501,11,24,33,40,29,20
8489,45655723,0.2,0.0148572570817,327.6558,0.000843319468391,3.1438,1.0,1.0,0.002,0.03,-0.00180097700688,10,27,39,43,37,25
8490,62224470,0.2,0.0123079603828,327.6558,0.000569448917133,1.9576,1.0,1.0,0.002,0.035,-0.0042621921615,9,24,33,23,13,15
8540,65599646,0.15,0.015135523255200001,327.6558,0.00045812356552400003,1.5576,1.0,1.0,0.002,0.005,-0.00226355304589,10,20,29,24,14,10
8541,4299045,0.15,0.013183940337,327.6558,0.00038434106293900005,1.2974,1.0,1.0,0.002,0.01,-0.00505792565365,6,16,23,15,13,6
8542,23692335,0.15,0.010876046946700002,327.6558,0.00034956645969699997,1.1147,1.0,1.0,0.002,0.015,-0.0035700901928,5,12,18,17,9,8
8543,91192381,0.15,0.014456132297000001,327.6558,0.000439864974596,1.5059,1.0,1.0,0.002,0.02,-0.0035860689241899997,10,16,21,24,16,6
8544,73789941,0.15,0.016811904289,327.6558,0.000509387703737,1.8516,1.0,1.0,0.002,0.025,-0.00380420985818,9,25,31,27,19,12
8545,55109244,0.15,0.0151167695462,327.6558,0.00046756889578400006,1.6438,1.0,1.0,0.002,0.03,-0.0031878234904400005,6,20,27,22,17,11
8546,71324802,0.15,0.012711325863700001,327.6558,0.000415858337254,1.3785,1.0,1.0,0.002,0.035,-0.00194879046546,8,16,25,21,15,12
8596,89951996,0.16,0.0162546465709,327.6558,0.0005732657008790001,2.025,1.0,1.0,0.002,0.005,-0.00130664746527,9,26,31,22,24,14
8597,75280360,0.16,0.012878279974100001,327.6558,0.00045890820970499995,1.5779,1.0,1.0,0.002,0.01,-0.0031260086979000004,7,14,24,22,12,13
8598,63004651,0.16,0.008452012629100001,327.6558,0.00040742517159900003,1.3544,1.0,1.0,0.002,0.015,-0.00360848369354,3,7,11,23,20,10
8599,65216665,0.16,0.014641477007799998,327.6558,0.000528610122724,1.8789,1.0,1.0,0.002,0.02,-0.0028557287171199998,8,20,25,30,18,15
8600,20317946,0.16,0.0116028786992,327.6558,0.000474631441113,1.6362,1.0,1.0,0.002,0.025,-0.0024816373817800005,7,11,19,27,18,12
8601,95424449,0.16,0.013237761510999998,327.6558,0.000568770710111,2.005,1.0,1.0,0.002,0.03,-0.00102789089335,6,18,21,33,25,16
8602,46566922,0.16,0.011799483020600002,327.6558,0.00038770878743199993,1.2744,1.0,1.0,0.002,0.035,-0.00419298319301,7,15,16,21,12,7
8652,10570609,0.17,0.016279171825,327.6558,0.000769545850231,2.8171,1.0,1.0,0.002,0.005,0.00166705581007,10,31,39,42,32,20
8653,67911005,0.17,0.0118555213425,327.6558,0.0004078795087280001,1.3614,1.0,1.0,0.002,0.01,-0.00532120874992,7,16,16,19,13,8
8654,21473409,0.17,0.015023584246200003,327.6558,0.000552138232673,1.9671,1.0,1.0,0.002,0.015,-0.00345660391201,8,20,24,28,22,11
8655,31016445,0.17,0.014105844849300001,327.6558,0.000556055647916,1.9489,1.0,1.0,0.002,0.02,-0.00191753636107,8,22,25,26,21,14
8656,34168795,0.17,0.009111834721680001,327.6558,0.00029931008785900003,0.9049,1.0,1.0,0.002,0.025,-0.0066058900161400005,6,11,12,12,8,6
8657,3456304,0.17,0.0161551166995,327.6558,0.000644636522164,2.2913,1.0,1.0,0.002,0.03,-0.000684899464443,12,21,29,34,29,12
8658,4342344,0.17,0.0160803540988,327.6558,0.000727969648628,2.6476,1.0,1.0,0.002,0.035,0.000527937337459,10,24,43,47,32,14
8708,19367485,0.18,0.0122530961174,327.6558,0.0005531116928559999,1.91,1.0,1.0,0.002,0.005,-0.0024466403440900003,9,17,24,33,18,12
8709,93410832,0.18,0.012703566482500001,327.6558,0.000573643948635,1.9529,1.0,1.0,0.002,0.01,-0.00111013837545,9,19,27,28,23,12
8710,35002706,0.18,0.0137218158317,327.6558,0.00072670084732,2.5954,1.0,1.0,0.002,0.015,0.000709883540888,7,22,28,46,30,15
8711,14159801,0.18,0.0139177495246,327.6558,0.000624509695201,2.2654,1.0,1.0,0.002,0.02,-0.00268059704693,8,25,26,35,28,18
8712,6098051,0.18,0.013822033491200002,327.6558,0.000524466902368,1.8013,1.0,1.0,0.002,0.025,-0.00349893678754,8,17,23,26,20,10
8713,39322973,0.18,0.012093415944100001,327.6558,0.0007523287601000001,2.7322,1.0,1.0,0.002,0.03,0.00036133599532499995,6,16,27,30,36,22
8714,35880558,0.18,0.0113268528061,327.6558,0.000505520208402,1.7061,1.0,1.0,0.002,0.035,-0.00278262810192,9,14,26,33,18,9
8764,72153227,0.19,0.012321693538999999,327.6558,0.0006409427569029999,2.2471,1.0,1.0,0.002,0.005,-0.00196569408184,8,19,29,29,25,17
8765,77602521,0.19,0.00968863003665,327.6558,0.000554934803055,1.9082,1.0,1.0,0.002,0.01,-0.0033050722175700003,5,12,28,26,17,20
8766,89030042,0.19,0.00872176700502,327.6558,0.000515427220835,1.7401,1.0,1.0,0.002,0.015,-0.00341424843574,3,12,21,28,24,12
8767,57284308,0.19,0.010552261930799998,327.6558,0.00045595171969000004,1.4793,1.0,1.0,0.002,0.02,-0.0038349461935,7,17,20,16,13,9
8768,83555252,0.19,0.0123386163374,327.6558,0.0005688397183350001,2.0053,1.0,1.0,0.002,0.025,-0.00410695322502,8,22,24,27,21,12
8769,18631125,0.19,0.0115600063551,327.6558,0.000514365048359,1.7647,1.0,1.0,0.002,0.03,-0.004636076412939999,9,18,20,23,16,14
8770,9443143,0.19,0.009289816900629999,327.6558,0.0004760898940869999,1.5502,1.0,1.0,0.002,0.035,-0.00354653618711,8,18,19,22,16,11
8820,72429211,0.2,0.009211426831879999,327.6558,0.00059147591128,2.0495,1.0,1.0,0.002,0.005,-0.00309094978689,4,16,22,24,26,14
8821,79570626,0.2,0.00895445647967,327.6558,0.000535154600576,1.7944,1.0,1.0,0.002,0.01,-0.0032282357282499997,7,19,15,19,21,14
8822,43037081,0.2,0.010858305946,327.6558,0.0005941713663609999,2.0412,1.0,1.0,0.002,0.015,-0.00368929173267,10,15,25,30,25,15
8823,3733910,0.2,0.013056948190299998,327.6558,0.000835052995642,3.0334,1.0,1.0,0.002,0.02,-2.00652886327e-05,10,24,42,44,36,21
8824,75497645,0.2,0.0129027757351,327.6558,0.000950208809492,3.5538,1.0,1.0,0.002,0.025,0.0009547424456889999,9,30,39,49,44,35
8825,3333053,0.2,0.007223986063419999,327.6558,0.00036666633700699997,1.1158,1.0,1.0,0.002,0.03,-0.00589437959428,5,8,13,14,8,9
8826,16472251,0.2,0.0107278731158,327.6558,0.000494484170401,1.6323,1.0,1.0,0.002,0.035,-0.00428119151824,8,25,19,18,16,9
8876,59826453,0.15,0.013378426269100002,327.6558,0.000446445517931,1.5589,1.0,1.0,0.002,0.005,-0.00436051798217,7,14,21,23,17,15
8877,19169692,0.15,0.00970994826649,327.6558,0.00028530964303,0.9161,1.0,1.0,0.002,0.01,-0.00675031875621,6,10,13,10,9,8
8878,57567849,0.15,0.018122548306599998,327.6558,0.000560653073455,2.0254,1.0,1.0,0.002,0.015,-0.00220544110571,10,29,36,26,19,13
8879,59186882,0.15,0.0140557841683,327.6558,0.00046060166009199993,1.614,1.0,1.0,0.002,0.02,-0.00244476672705,9,16,19,20,18,13
8880,45732519,0.15,0.011772909091700002,327.6558,0.00043180016067900003,1.473,1.0,1.0,0.002,0.025,-0.00330340054181,5,15,19,21,16,15
8881,63293376,0.15,0.0146402537461,327.6558,0.000515025222639,1.8029,1.0,1.0,0.002,0.03,-0.0013432953461099998,9,21,31,25,13,17
8882,60116028,0.15,0.0193678965865,327.6558,0.000663886693981,2.4285,1.0,1.0,0.002,0.035,0.000472997583058,13,27,37,36,31,13
8932,92275432,0.16,0.0145288675593,327.6558,0.000566888663633,2.0138,1.0,1.0,0.002,0.005,-0.00118726677148,7,21,26,36,20,15
8933,31128085,0.16,0.0179736117657,327.6558,0.0007206352047380001,2.6457,1.0,1.0,0.002,0.01,0.000821349711978,9,22,38,43,36,17
8934,53486093,0.16,0.009502315341469999,327.6558,0.000356483995393,1.1176,1.0,1.0,0.002,0.015,-0.0034458121473299997,4,11,15,15,13,10
8935,31570746,0.16,0.015598876822799998,327.6558,0.000678544234329,2.4563,1.0,1.0,0.002,0.02,0.00111860335583,9,21,31,34,38,19
8936,22999745,0.16,0.00831432030489,327.6558,0.0003288459596870001,1.0293,1.0,1.0,0.002,0.025,-0.005108039555750001,5,5,10,15,14,9
8937,25729203,0.16,0.0131740816469,327.6558,0.0005505598399759999,1.9385,1.0,1.0,0.002,0.03,-0.00163088396001,6,13,23,37,20,15
8938,76491050,0.16,0.014535311330200001,327.6558,0.0006753780367219999,2.495,1.0,1.0,0.002,0.035,-0.000467231918985,5,18,27,38,29,22
8988,69113600,0.17,0.0148102180085,327.6558,0.0005212967463540001,1.8649,1.0,1.0,0.002,0.005,-0.00481045277569,7,19,24,27,23,10
8989,61231125,0.17,0.010164446911799999,327.6558,0.00040368315775699996,1.3631,1.0,1.0,0.002,0.01,-0.0059931799174799995,7,10,17,18,14,8
8990,98704093,0.17,0.0102137971785,327.6558,0.0003872610476469999,1.2173,1.0,1.0,0.002,0.015,-0.00365937281769,6,9,15,20,13,8
8991,55853140,0.17,0.0115831295775,327.6558,0.000402023705686,1.3008,1.0,1.0,0.002,0.02,-0.00426138579983,7,16,19,19,13,11
8992,50085294,0.17,0.0162498951,327.6558,0.0007643987779239999,2.9012,1.0,1.0,0.002,0.025,-0.00058789251055,10,25,38,47,35,20
8993,84783681,0.17,0.010400325301299999,327.6558,0.00040139255972099994,1.3559,1.0,1.0,0.002,0.03,-0.005674375767720001,6,11,17,24,17,8
8994,70099964,0.17,0.0121632844413,327.6558,0.00047276747136,1.5868,1.0,1.0,0.002,0.035,-0.00314120011063,6,15,29,21,15,12
9044,79979806,0.18,0.0121009845618,327.6558,0.000521107974335,1.757,1.0,1.0,0.002,0.005,-0.00235358914781,7,18,24,32,17,10
9045,81800161,0.18,0.0147913707415,327.6558,0.000625807392878,2.2315,1.0,1.0,0.002,0.01,-0.0026722065412899997,9,22,31,29,22,16
9046,14811434,0.18,0.0119150247724,327.6558,0.000586607070986,2.0564,1.0,1.0,0.002,0.015,-0.0018511166875700002,6,21,38,28,21,18
9047,21351125,0.18,0.011816997127799999,327.6558,0.0004929653297330001,1.6746,1.0,1.0,0.002,0.02,-0.00361345151755,7,19,19,20,22,11
9048,45151932,0.18,0.011212467758799999,327.6558,0.00057923959639,2.0274,1.0,1.0,0.002,0.025,-0.00224385200802,7,21,22,27,23,19
9049,32012788,0.18,0.009631165177450001,327.6558,0.00042334808263599997,1.4137,1.0,1.0,0.002,0.03,-0.0050706112034,5,12,16,18,15,7
9050,54090306,0.18,0.012591830463499999,327.6558,0.00047003749017599997,1.5904,1.0,1.0,0.002,0.035,-0.00462724117672,10,20,21,23,14,11
9100,41294255,0.19,0.0131335131764,327.6558,0.000769979163822,2.8573,1.0,1.0,0.002,0.005,-0.00185182769998,7,23,38,44,38,21
9101,54865151,0.19,0.00802622154594,327.6558,0.000384542941683,1.2233,1.0,1.0,0.002,0.01,-0.00540413686684,5,10,15,15,16,11
9102,7307626,0.19,0.010949970753600002,327.6558,0.000554958509514,1.8511,1.0,1.0,0.002,0.015,-0.00194998264802,7,15,15,21,24,13
9103,92638107,0.19,0.0102673800529,327.6558,0.00050098783268,1.7067,1.0,1.0,0.002,0.02,-0.004782992043189999,8,10,15,27,23,14
9104,84306801,0.19,0.00895613502139,327.6558,0.000413003006523,1.3014,1.0,1.0,0.002,0.025,-0.004685252452430001,7,10,14,19,13,9
9105,28509808,0.19,0.0154894689642,327.6558,0.000833924717773,3.0586,1.0,1.0,0.002,0.03,-0.00037025387543999997,10,30,40,40,34,24
9106,83874980,0.19,0.0104499509298,327.6558,0.000507859626787,1.7079,1.0,1.0,0.002,0.035,-0.00406079237462,8,15,16,20,15,16
9156,54713312,0.2,0.00927029773057,327.6558,0.000500373839812,1.6355,1.0,1.0,0.002,0.005,-0.00352902111658,9,14,18,18,18,10
9157,5857230,0.2,0.012193243330299999,327.6558,0.000701539762642,2.521,1.0,1.0,0.002,0.01,-0.00276388921223,9,24,37,46,23,15
